82225	43.070284	-104.320901	Lusk	Wyoming
82513	43.627357	-109.693834	Dubois	Wyoming
82523	43.375860	-108.594128	Pavillion	Wyoming
82212	42.328430	-104.508519	Fort Laramie	Wyoming
82213	42.483769	-104.990936	Glendo	Wyoming
82717	44.445300	-105.403644	Gillette	Wyoming
83115	42.919846	-110.192707	Daniel	Wyoming
82643	43.334411	-106.318589	Midwest	Wyoming
83011	43.633393	-110.522857	Kelly	Wyoming
82712	44.428496	-104.126030	Beulah	Wyoming
82324	41.643922	-106.453282	Elk Mountain	Wyoming
82516	43.139706	-109.053371	Kinnear	Wyoming
82711	44.684153	-104.477215	Alva	Wyoming
82052	41.105293	-105.353073	Buford	Wyoming
82219	42.502529	-104.436855	Jay Em	Wyoming
82944	41.102289	-110.536746	Robertson	Wyoming
82710	44.805712	-104.220454	Aladdin	Wyoming
82845	44.763362	-106.673474	Wyarno	Wyoming
82081	41.506324	-104.474808	Meriden	Wyoming
82442	43.856464	-107.375674	Ten Sleep	Wyoming
82441	44.551764	-107.611278	Shell	Wyoming
82725	44.876794	-105.702597	Recluse	Wyoming
83114	42.058471	-110.811106	Cokeville	Wyoming
82227	42.777025	-104.741830	Manville	Wyoming
82321	41.343380	-107.684824	Baggs	Wyoming
82433	44.156214	-109.044545	Meeteetse	Wyoming
82923	42.660431	-109.418409	Boulder	Wyoming
82922	43.142443	-110.456854	Bondurant	Wyoming
82242	42.697234	-104.138077	Van Tassell	Wyoming
82063	40.948788	-105.939598	Jelm	Wyoming
82835	44.794525	-106.401385	Clearmont	Wyoming
82083	41.784958	-105.908207	Rock River	Wyoming
82640	43.548877	-106.140654	Linch	Wyoming
82929	41.587036	-109.822257	Little America	Wyoming
82222	43.160883	-104.612997	Lance Creek	Wyoming
82932	42.067977	-109.320218	Farson	Wyoming
83013	44.363306	-110.878611	Moran	Wyoming
82837	44.790905	-106.198347	Leiter	Wyoming
82512	43.434021	-109.225226	Crowheart	Wyoming
82322	42.164077	-107.812922	Bairoil	Wyoming
82936	41.096157	-110.221522	Lonetree	Wyoming
82061	41.445182	-105.161358	Horse Creek	Wyoming
82084	41.023724	-105.444307	Tie Siding	Wyoming
82224	42.886336	-104.923722	Lost Springs	Wyoming
82731	44.792498	-105.255557	Weston	Wyoming
82639	43.586999	-106.737730	Kaycee	Wyoming
82831	44.645177	-106.052983	Arvada	Wyoming
82925	43.152232	-109.792542	Cora	Wyoming
82329	42.169593	-106.221232	Medicine Bow	Wyoming
82310	42.479956	-107.725549	Jeffrey City	Wyoming
82051	41.624083	-105.609208	Bosler	Wyoming
82335	41.804194	-106.773767	Walcott	Wyoming
82620	42.678136	-107.107762	Alcova	Wyoming
82642	43.209838	-107.686884	Lysite	Wyoming
82190	44.832382	-110.888662	Yellowstone National Park	Wyoming
82336	41.716316	-108.278825	Wamsutter	Wyoming
82058	42.278751	-105.618185	Garrett	Wyoming
82332	41.331315	-107.213371	Savery	Wyoming
82938	41.187273	-109.351039	Mc Kinnon	Wyoming
